Названия строк;s_1;s_2_corr
10170;1;no_data
10225;1;no_data
10226;1;no_data
10248;1;no_data
10399;1;no_data
10400;1;no_data
10401;1;no_data
10402;1;no_data
10403;1;no_data
10404;1;no_data
10405;1;no_data
10406;1;no_data
10407;1;no_data
10408;1;no_data
10409;1;no_data
10410;1;no_data
10411;1;no_data
10412;1;no_data
10413;1;no_data
10415;1;no_data
10417;1;no_data
10420;1;no_data
10422;1;no_data
10423;1;no_data
10424;1;no_data
10425;1;no_data
10426;1;no_data
10427;1;no_data
10428;1;no_data
10429;1;no_data
10430;1;no_data
10431;1;no_data
10432;1;no_data
10433;1;no_data
10434;1;no_data
10435;1;no_data
10442;1;no_data
10444;1;no_data
10445;1;no_data
10508;1;no_data
10511;1;no_data
10512;1;no_data
10513;1;no_data
10515;1;no_data
10544;1;no_data
10573;1;no_data
10574;1;no_data
10575;1;no_data
10577;1;no_data
10578;1;no_data
10579;1;no_data
10580;1;no_data
10581;1;no_data
10582;1;no_data
10583;1;no_data
10584;1;no_data
10585;1;no_data
10586;1;no_data
10587;1;no_data
10597;1;no_data
10598;1;no_data
10599;1;no_data
10600;1;no_data
10601;1;no_data
10616;1;no_data
10621;1;no_data
10625;1;no_data
10632;1;no_data
10633;1;no_data
10635;1;no_data
10636;1;no_data
10637;1;no_data
10638;1;no_data
10639;1;no_data
10640;1;no_data
10641;1;no_data
10642;1;no_data
10643;1;no_data
10644;1;no_data
10700;1;no_data
10702;1;no_data
10704;1;no_data
10707;1;no_data
10712;1;no_data
10713;1;no_data
10717;1;no_data
10718;1;no_data
10719;1;no_data
10720;1;no_data
10723;1;no_data
10725;1;no_data
10726;1;no_data
10727;1;no_data
10728;1;no_data
10729;1;no_data
10731;1;no_data
10732;1;no_data
10734;1;no_data
10743;1;no_data
10744;1;no_data
10745;1;no_data
10747;1;no_data
10794;1;no_data
10799;1;no_data
10800;1;no_data
10803;1;no_data
10838;1;no_data
10841;1;no_data
10843;1;no_data
10845;1;no_data
10847;1;no_data
10848;1;no_data
10849;1;no_data
10853;1;no_data
10854;1;no_data
10856;1;no_data
10864;1;no_data
10865;1;no_data
10878;1;no_data
10879;1;no_data
10880;1;no_data
10881;1;no_data
10895;1;no_data
10896;1;no_data
10900;1;no_data
10981;1;no_data
11023;1;no_data
11025;1;no_data
11028;1;no_data
11217;1;no_data
11225;1;no_data
11259;1;no_data
11263;1;no_data
11321;1;no_data
11323;1;no_data
11342;1;no_data
11544;1;no_data
11547;1;no_data
11554;1;no_data
11559;1;no_data
11575;1;no_data
11577;1;no_data
11583;1;no_data
11588;1;no_data
11597;1;no_data
11675;1;no_data
11676;1;no_data
11678;1;no_data
11679;1;no_data
11685;1;no_data
11687;1;no_data
11712;1;no_data
11719;1;no_data
11724;1;no_data
11727;1;no_data
11728;1;no_data
11729;1;no_data
11730;1;no_data
11736;1;no_data
11742;1;no_data
11756;1;no_data
11763;1;no_data
11766;1;no_data
11767;1;no_data
11768;1;no_data
11776;1;no_data
11777;1;no_data
11781;1;no_data
11782;1;no_data
11783;1;no_data
11785;1;no_data
11786;1;no_data
11788;1;no_data
11789;1;no_data
11795;1;no_data
11797;1;no_data
11798;1;no_data
11800;1;no_data
11803;1;no_data
11804;1;no_data
11805;1;no_data
11806;1;no_data
11808;1;no_data
11815;1;no_data
11816;1;no_data
11818;1;no_data
11820;1;no_data
11824;1;no_data
11825;1;no_data
11905;1;no_data
11945;1;no_data
11991;1;no_data
12091;1;no_data
12093;1;no_data
12094;1;no_data
12095;1;no_data
12096;1;no_data
12097;1;no_data
12098;1;no_data
12103;1;no_data
12104;1;no_data
12105;1;no_data
12106;1;no_data
12107;1;no_data
12113;1;no_data
12114;1;no_data
12123;1;no_data
12124;1;no_data
12133;1;no_data
12148;1;no_data
12149;1;no_data
12151;1;no_data
12159;1;no_data
12168;1;no_data
12170;1;no_data
12173;1;no_data
12174;1;no_data
12175;1;no_data
12176;1;no_data
12198;1;no_data
12306;1;no_data
12322;1;no_data
12331;1;no_data
12347;1;no_data
12350;1;no_data
12351;1;no_data
12352;1;no_data
12495;1;no_data
12534;1;no_data
12535;1;no_data
12599;1;no_data
12633;1;no_data
12636;1;no_data
12639;1;no_data
12641;1;no_data
12655;1;no_data
12657;1;no_data
12658;1;no_data
12659;1;no_data
12679;1;no_data
12680;1;no_data
12682;1;no_data
12686;1;no_data
12907;1;no_data
12911;1;no_data
12912;1;no_data
12915;1;no_data
12916;1;no_data
12917;1;no_data
12923;1;no_data
12963;1;no_data
13010;1;no_data
13067;1;no_data
13068;1;no_data
13070;1;no_data
13071;1;no_data
13074;1;no_data
13075;1;no_data
13076;1;no_data
13077;1;no_data
13078;1;no_data
13081;1;no_data
13082;1;no_data
13084;1;no_data
13111;1;no_data
13292;1;no_data
13293;1;no_data
13310;1;no_data
13383;1;no_data
13563;1;no_data
13576;1;no_data
13909;1;no_data
14106;1;no_data
14292;1;no_data
14295;1;no_data
14310;1;no_data
14416;1;no_data
14417;1;no_data
14418;1;no_data
14419;1;no_data
14420;1;no_data
14422;1;no_data
14423;1;no_data
14424;1;no_data
14432;1;no_data
14433;1;no_data
14434;1;no_data
14435;1;no_data
14436;1;no_data
14437;1;no_data
14438;1;no_data
14439;1;no_data
14440;1;no_data
14441;1;no_data
14442;1;no_data
14443;1;no_data
14444;1;no_data
14445;1;no_data
14446;1;no_data
14447;1;no_data
14448;1;no_data
14449;1;no_data
14450;1;no_data
14451;1;no_data
14452;1;no_data
14453;1;no_data
14454;1;no_data
14455;1;no_data
14456;1;no_data
14457;1;no_data
14458;1;no_data
14459;1;no_data
14460;1;no_data
14461;1;no_data
14462;1;no_data
14464;1;no_data
14465;1;no_data
14466;1;no_data
14467;1;no_data
14468;1;no_data
14469;1;no_data
14471;1;no_data
14472;1;no_data
14473;1;no_data
14474;1;no_data
14476;1;no_data
14477;1;no_data
14478;1;no_data
14479;1;no_data
14480;1;no_data
14481;1;no_data
14482;1;no_data
14484;1;no_data
14485;1;no_data
14486;1;no_data
14487;1;no_data
14490;1;no_data
14491;1;no_data
14492;1;no_data
14493;1;no_data
14494;1;no_data
14495;1;no_data
14496;1;no_data
14497;1;no_data
14498;1;no_data
14499;1;no_data
14500;1;no_data
14501;1;no_data
14502;1;no_data
14503;1;no_data
14504;1;no_data
14505;1;no_data
14506;1;no_data
14507;1;no_data
14508;1;no_data
14509;1;no_data
14510;1;no_data
14511;1;no_data
14512;1;no_data
14513;1;no_data
14514;1;no_data
14515;1;no_data
14516;1;no_data
14517;1;no_data
14518;1;no_data
14519;1;no_data
14520;1;no_data
14521;1;no_data
14522;1;no_data
14523;1;no_data
14524;1;no_data
14525;1;no_data
14526;1;no_data
14528;1;no_data
14529;1;no_data
14530;1;no_data
14531;1;no_data
14532;1;no_data
14533;1;no_data
14534;1;no_data
14535;1;no_data
14536;1;no_data
14537;1;no_data
14538;1;no_data
14539;1;no_data
14540;1;no_data
14541;1;no_data
14542;1;no_data
14543;1;no_data
14544;1;no_data
14545;1;no_data
14546;1;no_data
14548;1;no_data
14549;1;no_data
14552;1;no_data
14561;1;no_data
14562;1;no_data
14563;1;no_data
14564;1;no_data
14569;1;no_data
14570;1;no_data
14572;1;no_data
14573;1;no_data
14574;1;no_data
14576;1;no_data
14577;1;no_data
14580;1;no_data
14582;1;no_data
14583;1;no_data
14584;1;no_data
14585;1;no_data
14588;1;no_data
14590;1;no_data
14591;1;no_data
14592;1;no_data
14593;1;no_data
14594;1;no_data
14597;1;no_data
14599;1;no_data
14600;1;no_data
14602;1;no_data
14603;1;no_data
14604;1;no_data
14605;1;no_data
14606;1;no_data
14607;1;no_data
14608;1;no_data
14661;1;no_data
14671;1;no_data
14690;1;no_data
14721;1;no_data
14723;1;no_data
14739;1;no_data
14746;1;no_data
14749;1;no_data
14751;1;no_data
14752;1;no_data
14753;1;no_data
14754;1;no_data
14755;1;no_data
14756;1;no_data
14758;1;no_data
14759;1;no_data
14767;1;no_data
14768;1;no_data
14770;1;no_data
14771;1;no_data
14781;1;no_data
14803;1;no_data
15011;1;no_data
15073;1;no_data
15168;0;1
15427;1;no_data
15629;1;no_data
15630;1;no_data
15656;1;no_data
15658;1;no_data
15665;1;no_data
15670;1;no_data
15716;1;no_data
15889;1;no_data
16456;1;no_data
16510;1;no_data
16586;1;no_data
16760;1;no_data
16867;1;no_data
16868;1;no_data
16874;1;no_data
16877;1;no_data
16880;1;no_data
16885;1;no_data
16889;1;no_data
16890;1;no_data
16891;1;no_data
16902;1;no_data
16903;1;no_data
16904;1;no_data
16905;1;no_data
16906;1;no_data
16907;1;no_data
16908;1;no_data
16909;1;no_data
16910;1;no_data
16911;1;no_data
16912;1;no_data
16913;1;no_data
16914;1;no_data
16919;1;no_data
16920;1;no_data
16921;1;no_data
16927;1;no_data
16928;1;no_data
16931;1;no_data
16933;1;no_data
16934;1;no_data
16935;1;no_data
16936;1;no_data
16939;1;no_data
16942;1;no_data
16944;1;no_data
16947;1;no_data
16948;1;no_data
16971;1;no_data
16972;1;no_data
16973;1;no_data
16974;1;no_data
16975;1;no_data
16976;1;no_data
16978;1;no_data
16979;1;no_data
16980;1;no_data
16982;1;no_data
16983;1;no_data
16984;1;no_data
16985;1;no_data
16986;1;no_data
16987;1;no_data
16988;1;no_data
16989;1;no_data
16990;1;no_data
16991;1;no_data
16992;1;no_data
16993;1;no_data
16994;1;no_data
16995;1;no_data
16996;1;no_data
16997;1;no_data
16998;1;no_data
17005;1;no_data
17006;1;no_data
17007;1;no_data
17008;1;no_data
17009;1;no_data
17010;1;no_data
17011;1;no_data
17012;1;no_data
17013;1;no_data
17014;1;no_data
17015;1;no_data
17016;1;no_data
17017;1;no_data
17018;1;no_data
17019;1;no_data
17020;1;no_data
17021;1;no_data
17022;1;no_data
17023;1;no_data
17024;1;no_data
17025;1;no_data
17026;1;no_data
17027;1;no_data
17028;1;no_data
17029;1;no_data
17030;1;no_data
17031;1;no_data
17032;1;no_data
17033;1;no_data
17034;1;no_data
17035;1;no_data
17036;1;no_data
17037;1;no_data
17040;1;no_data
17041;1;no_data
17042;1;no_data
17044;1;no_data
17046;1;no_data
17047;1;no_data
17048;1;no_data
17049;1;no_data
17050;1;no_data
17051;1;no_data
17052;1;no_data
17053;1;no_data
17055;1;no_data
17056;1;no_data
17057;1;no_data
17058;1;no_data
17059;1;no_data
17060;1;no_data
17061;1;no_data
17062;1;no_data
17063;1;no_data
17064;1;no_data
17065;1;no_data
17066;1;no_data
17087;1;no_data
17089;1;no_data
17090;1;no_data
17091;1;no_data
17092;1;no_data
17093;1;no_data
17096;1;no_data
17105;1;no_data
17110;1;no_data
17129;1;no_data
17130;1;no_data
17131;1;no_data
17133;1;no_data
17134;1;no_data
17137;1;no_data
17152;1;no_data
17170;1;no_data
17173;1;no_data
17174;1;no_data
17194;1;no_data
17196;1;no_data
17206;1;no_data
17207;1;no_data
17208;1;no_data
17209;1;no_data
17210;1;no_data
17211;1;no_data
17212;1;no_data
17217;1;no_data
17219;1;no_data
17236;1;no_data
17267;1;no_data
17272;1;no_data
17392;1;no_data
17413;1;no_data
17425;1;no_data
17429;1;no_data
17529;1;no_data
17530;1;no_data
17531;1;no_data
17533;1;no_data
17534;1;no_data
17535;1;no_data
17536;1;no_data
17537;1;no_data
17538;1;no_data
17540;1;no_data
17541;1;no_data
17542;1;no_data
17543;1;no_data
17599;1;no_data
17611;1;no_data
17612;1;no_data
17613;1;no_data
17624;1;no_data
17625;1;no_data
17626;1;no_data
17632;1;no_data
17651;1;no_data
17652;1;no_data
17653;1;no_data
17706;1;no_data
17707;1;no_data
17708;1;no_data
17711;1;no_data
17712;1;no_data
17737;1;no_data
17749;1;no_data
17750;1;no_data
17751;1;no_data
17754;1;no_data
17756;1;no_data
17791;1;no_data
17793;1;no_data
17799;1;no_data
17800;1;no_data
17801;1;no_data
17810;1;no_data
17811;1;no_data
17819;1;no_data
17820;1;no_data
17831;1;no_data
17834;1;no_data
17837;1;no_data
17838;1;no_data
17839;1;no_data
17844;1;no_data
17852;1;no_data
17861;1;no_data
17868;1;no_data
18229;1;no_data
18292;1;no_data
18312;1;no_data
18399;1;no_data
18401;1;no_data
18415;1;no_data
18417;1;no_data
18800;1;no_data
18801;1;no_data
18802;1;no_data
18803;1;no_data
18804;1;no_data
18805;1;no_data
18806;1;no_data
18808;1;no_data
18880;1;no_data
18881;1;no_data
18882;1;no_data
18883;1;no_data
18884;1;no_data
18885;1;no_data
18886;1;no_data
18961;0;no_data
18981;0;no_data
19082;1;no_data
19089;1;no_data
19171;1;no_data
19173;1;no_data
19226;1;no_data
19229;1;no_data
19241;1;no_data
19243;1;no_data
19247;1;no_data
19382;1;no_data
19421;1;no_data
19489;1;no_data
19518;1;no_data
19591;1;no_data
19592;1;no_data
19597;1;no_data
19599;1;no_data
19631;1;no_data
19641;1;no_data
19648;1;no_data
19663;1;no_data
19664;1;no_data
19690;1;no_data
19705;1;no_data
19762;1;no_data
19817;1;no_data
19828;1;no_data
19832;1;no_data
19833;1;no_data
19834;1;no_data
19855;1;no_data
19856;1;no_data
19857;1;no_data
19858;1;no_data
19859;1;no_data
19860;1;no_data
19882;1;no_data
19949;1;no_data
19962;1;no_data
19977;1;no_data
19978;1;no_data
19980;1;no_data
19982;1;no_data
19983;1;no_data
19984;1;no_data
19993;1;no_data
19995;1;no_data
19997;1;no_data
19998;1;no_data
20000;1;no_data
20001;1;no_data
20012;1;no_data
20013;1;no_data
20016;1;no_data
20024;1;no_data
20025;1;no_data
20039;1;no_data
20040;1;no_data
20041;1;no_data
20042;1;no_data
20050;1;no_data
20053;1;no_data
20076;1;no_data
20180;1;no_data
20204;1;no_data
20209;1;no_data
20215;1;no_data
20265;1;no_data
20269;1;no_data
20274;1;no_data
20298;1;no_data
20430;1;no_data
20431;1;no_data
20673;1;no_data
20674;1;no_data
20724;1;no_data
20728;1;no_data
20766;1;no_data
20774;0;no_data
20782;1;no_data
20783;1;no_data
20798;1;no_data
20800;1;no_data
21025;1;no_data
21039;1;no_data
21052;1;no_data
21110;1;no_data
21114;1;no_data
21115;1;no_data
21116;1;no_data
21119;1;no_data
21120;1;no_data
21121;1;no_data
21122;1;no_data
21123;1;no_data
21125;1;no_data
21130;1;no_data
21132;1;no_data
21134;1;no_data
21135;1;no_data
21211;1;no_data
21218;1;no_data
21222;1;no_data
21223;1;no_data
21224;1;no_data
21225;1;no_data
21226;1;no_data
21230;1;no_data
21238;1;no_data
21239;1;no_data
21248;1;no_data
21249;1;no_data
21261;1;no_data
21263;1;no_data
21264;1;no_data
21271;1;no_data
21272;1;no_data
21313;1;no_data
21317;1;no_data
21422;1;no_data
21490;1;no_data
21495;1;no_data
21505;1;no_data
21518;1;no_data
21519;1;no_data
21523;1;no_data
21535;1;no_data
21542;1;no_data
21545;1;no_data
21555;1;no_data
21556;1;no_data
21560;1;no_data
21582;1;no_data
21645;1;no_data
21746;1;no_data
21747;1;no_data
21752;1;no_data
21755;1;no_data
21758;1;no_data
21760;1;no_data
21768;1;no_data
21799;1;no_data
21824;1;no_data
21828;1;no_data
21842;1;no_data
21845;1;no_data
21851;1;no_data
21856;1;no_data
21858;1;no_data
21880;1;no_data
21890;1;no_data
21892;1;no_data
21905;1;no_data
21924;1;no_data
21926;1;no_data
21939;1;no_data
21950;1;no_data
21960;1;no_data
21962;1;no_data
21977;1;no_data
22033;1;no_data
22072;1;no_data
22085;1;no_data
22144;1;no_data
22146;1;no_data
22189;1;no_data
22192;1;no_data
22193;1;no_data
22195;1;no_data
22196;1;no_data
22243;1;no_data
22246;1;no_data
22247;1;no_data
22248;1;no_data
22250;1;no_data
22251;1;no_data
22266;1;no_data
22268;1;no_data
22281;1;no_data
22283;1;no_data
22287;1;no_data
22305;1;no_data
22315;1;no_data
22317;1;no_data
22321;1;no_data
22322;1;no_data
22380;1;no_data
22428;1;no_data
22454;1;no_data
22533;1;no_data
22547;1;no_data
22581;1;no_data
22657;1;no_data
22681;1;no_data
22701;1;no_data
22815;1;no_data
22902;1;no_data
22908;1;no_data
22938;1;no_data
22960;1;no_data
23010;1;no_data
23015;1;no_data
23035;1;no_data
23051;1;no_data
23117;1;no_data
23183;1;no_data
23186;1;no_data
23188;1;no_data
23189;1;no_data
23192;1;no_data
23205;1;no_data
23229;1;no_data
23242;1;no_data
23245;1;no_data
23249;1;no_data
23279;1;no_data
23356;1;no_data
23363;1;no_data
23466;1;no_data
23502;1;no_data
23520;1;no_data
23524;1;no_data
23529;1;no_data
23530;1;no_data
23531;1;no_data
23532;1;no_data
23549;1;no_data
23566;1;no_data
23569;1;no_data
23583;1;no_data
23585;1;no_data
23592;1;no_data
23597;1;no_data
23602;1;no_data
23607;1;no_data
23614;1;no_data
23619;1;no_data
23624;1;no_data
23627;1;no_data
23636;1;no_data
23641;1;no_data
23642;1;no_data
23644;1;no_data
23646;1;no_data
23651;1;no_data
23671;1;no_data
23680;1;no_data
23685;1;no_data
23687;1;no_data
23690;1;no_data
23733;1;no_data
23734;1;no_data
23740;1;no_data
23741;1;no_data
23762;1;no_data
23777;1;no_data
23779;1;no_data
23780;1;no_data
23794;1;no_data
23795;1;no_data
23796;1;no_data
23797;1;no_data
23798;1;no_data
23799;1;no_data
23800;1;no_data
23805;1;no_data
23934;1;no_data
23938;1;no_data
23941;1;no_data
23942;1;no_data
23946;1;no_data
23948;1;no_data
23951;1;no_data
23952;1;no_data
23958;1;no_data
23972;1;no_data
23973;1;no_data
23974;1;no_data
23975;1;no_data
24006;1;no_data
24030;1;no_data
24046;1;no_data
24062;1;no_data
24063;1;no_data
24064;1;no_data
24065;1;no_data
24076;1;no_data
24077;1;no_data
24078;1;no_data
24079;1;no_data
24123;1;no_data
24124;1;no_data
24142;1;no_data
24143;1;no_data
24144;1;no_data
24145;1;no_data
24146;1;no_data
24149;1;no_data
24152;1;no_data
24173;1;no_data
24213;1;no_data
24216;1;no_data
24238;1;no_data
24424;1;no_data
24464;1;no_data
24497;1;no_data
24616;1;no_data
24617;1;no_data
24619;1;no_data
24620;1;no_data
24625;1;no_data
24684;1;no_data
24726;1;no_data
24730;1;no_data
24757;1;no_data
24769;1;no_data
24772;1;no_data
24791;1;no_data
24804;1;no_data
24809;1;no_data
24810;1;no_data
24811;1;no_data
24812;1;no_data
24813;1;no_data
24814;1;no_data
24830;1;no_data
24857;1;no_data
24885;1;no_data
24889;1;no_data
24916;1;no_data
24919;1;no_data
24930;1;no_data
24933;1;no_data
24934;1;no_data
24935;1;no_data
24936;1;no_data
24937;1;no_data
24938;1;no_data
24939;1;no_data
24940;1;no_data
24941;0;no_data
24960;1;no_data
24961;1;no_data
24962;1;no_data
24975;1;no_data
24977;1;no_data
25016;1;no_data
25031;1;no_data
25073;1;no_data
25074;1;no_data
25075;1;no_data
25076;1;no_data
25077;1;no_data
25082;1;no_data
25083;1;no_data
25085;1;no_data
25086;1;no_data
25088;1;no_data
25089;1;no_data
25090;1;no_data
25091;1;no_data
25222;1;no_data
25223;1;no_data
25224;1;no_data
25225;1;no_data
25226;1;no_data
25227;1;no_data
25228;1;no_data
25229;1;no_data
25230;1;no_data
25231;1;no_data
25232;1;no_data
25233;1;no_data
25237;1;no_data
25238;1;no_data
25239;1;no_data
25254;1;no_data
25403;1;no_data
25404;1;no_data
25405;1;no_data
25550;1;no_data
25683;1;no_data
25708;1;no_data
25712;1;no_data
25722;1;no_data
25729;1;no_data
25877;1;no_data
25882;1;no_data
25890;1;no_data
25905;1;no_data
25907;1;no_data
25917;1;no_data
25932;1;no_data
25958;1;no_data
25964;1;no_data
25966;1;no_data
25988;1;no_data
25995;1;no_data
26001;1;no_data
26051;1;no_data
26116;1;no_data
26117;1;no_data
26204;1;no_data
26216;1;no_data
26217;1;no_data
26254;1;no_data
26264;1;no_data
26372;1;no_data
26440;1;no_data
26454;1;no_data
26459;1;no_data
26461;1;no_data
26479;1;no_data
26487;1;no_data
26489;1;no_data
26502;1;no_data
26512;1;no_data
26524;1;no_data
26539;1;no_data
26555;1;no_data
26557;1;no_data
26558;1;no_data
26644;1;no_data
26645;1;no_data
26648;1;no_data
26650;1;no_data
26766;1;no_data
26771;1;no_data
26797;1;no_data
26826;1;no_data
26829;1;no_data
26869;1;no_data
26887;1;no_data
26898;1;no_data
26899;1;no_data
26908;1;no_data
26910;1;no_data
26912;1;no_data
27005;1;no_data
27020;1;no_data
27043;1;no_data
27289;1;no_data
27294;1;no_data
27332;1;no_data
27344;1;no_data
27345;1;no_data
27357;1;no_data
27360;1;no_data
27385;1;no_data
27492;1;no_data
27498;1;no_data
27511;1;no_data
27512;1;no_data
27515;1;no_data
27521;1;no_data
27528;1;no_data
27530;1;no_data
27577;1;no_data
27639;1;no_data
27643;1;no_data
27670;1;no_data
27671;1;no_data
27672;1;no_data
27673;1;no_data
27674;1;no_data
27675;1;no_data
27711;1;no_data
27712;1;no_data
27713;1;no_data
27715;1;no_data
27719;1;no_data
27777;1;no_data
27814;1;no_data
27859;1;no_data
27861;1;no_data
27945;1;no_data
28059;1;no_data
28064;1;no_data
28164;1;no_data
28222;1;no_data
28284;0;no_data
28287;0;no_data
28290;0;no_data
28291;0;no_data
28292;0;no_data
28293;0;no_data
